DeviceTag: Movella DOT,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2025-11-10 09:21:00.404,Â© Movella Technologies B.V. 2005-2025
4300421,1.0000,-0.0072,0.0029,0.0002,-0.0035,-0.0023,0.0054,0
4300587,1.0000,-0.0072,0.0029,0.0002,0.0020,-0.0031,-0.0230,0
4300754,1.0000,-0.0072,0.0029,0.0002,0.0101,-0.0020,-0.0050,0
4300921,1.0000,-0.0072,0.0029,0.0002,0.0112,-0.0080,-0.0099,0
4301087,1.0000,-0.0071,0.0029,0.0002,0.0092,-0.0066,0.0096,0
4301254,1.0000,-0.0071,0.0029,0.0002,-0.0007,-0.0056,0.0081,0
4301421,1.0000,-0.0071,0.0029,0.0002,0.0032,-0.0163,0.0124,0
4301587,1.0000,-0.0071,0.0030,0.0002,0.0027,-0.0013,-0.0024,0
4301754,1.0000,-0.0071,0.0030,0.0002,0.0044,0.0043,0.0026,0
4301921,1.0000,-0.0071,0.0030,0.0002,0.0036,0.0010,0.0185,0
4302087,1.0000,-0.0071,0.0030,0.0002,0.0049,-0.0014,0.0137,0
4302254,1.0000,-0.0071,0.0030,0.0002,0.0082,-0.0124,-0.0013,0
4302421,1.0000,-0.0071,0.0029,0.0002,0.0054,-0.0063,0.0102,0
4302587,1.0000,-0.0071,0.0030,0.0002,0.0089,-0.0057,-0.0056,0
4302754,1.0000,-0.0071,0.0030,0.0002,0.0068,0.0008,0.0044,0
4302921,1.0000,-0.0071,0.0030,0.0002,-0.0088,0.0001,0.0035,0
4303087,1.0000,-0.0071,0.0030,0.0002,-0.0019,-0.0036,0.0069,0
4303254,1.0000,-0.0071,0.0030,0.0002,0.0073,0.0022,0.0290,0
4303421,1.0000,-0.0071,0.0030,0.0002,0.0053,-0.0078,-0.0017,0
4303587,1.0000,-0.0071,0.0030,0.0002,0.0118,-0.0044,0.0148,0
4303754,1.0000,-0.0071,0.0030,0.0002,0.0122,-0.0126,-0.0065,0
4303921,1.0000,-0.0071,0.0029,0.0002,0.0088,0.0035,-0.0021,0
4304087,1.0000,-0.0071,0.0029,0.0002,0.0121,-0.0117,0.0164,0
4304254,1.0000,-0.0071,0.0029,0.0002,0.0021,-0.0065,0.0173,0
4304421,1.0000,-0.0071,0.0029,0.0002,0.0093,0.0055,0.0151,0
4304587,1.0000,-0.0071,0.0029,0.0002,0.0150,-0.0069,0.0183,0
4304754,1.0000,-0.0071,0.0029,0.0002,0.0078,-0.0043,-0.0060,0
4304921,1.0000,-0.0071,0.0029,0.0003,0.0159,-0.0103,0.0094,0
4305087,1.0000,-0.0071,0.0030,0.0003,0.0154,-0.0005,-0.0012,0
4305254,1.0000,-0.0071,0.0030,0.0003,0.0060,0.0033,0.0237,0
4305421,1.0000,-0.0071,0.0030,0.0002,0.0081,-0.0116,0.0063,0
4305587,1.0000,-0.0071,0.0030,0.0003,0.0032,0.0149,0.0079,0
4305754,1.0000,-0.0071,0.0030,0.0003,0.0001,-0.0184,0.0107,0
4305921,1.0000,-0.0071,0.0030,0.0003,0.0064,-0.0134,-0.0058,0
4306087,1.0000,-0.0071,0.0030,0.0003,0.0095,-0.0052,0.0128,0
4306254,1.0000,-0.0071,0.0030,0.0003,0.0063,-0.0138,0.0131,0
4306421,1.0000,-0.0071,0.0030,0.0003,0.0134,0.0004,0.0296,0
4306587,1.0000,-0.0071,0.0030,0.0002,-0.0014,-0.0106,0.0176,0
4306754,1.0000,-0.0071,0.0030,0.0003,-0.0035,-0.0184,0.0083,0
4306921,1.0000,-0.0071,0.0030,0.0003,-0.0015,-0.0050,0.0153,0
4307087,1.0000,-0.0071,0.0030,0.0003,-0.0016,-0.0095,0.0012,0
4307254,1.0000,-0.0071,0.0030,0.0003,0.0045,-0.0225,0.0171,0
4307421,1.0000,-0.0071,0.0030,0.0003,0.0033,-0.0045,0.0298,0
4307587,1.0000,-0.0071,0.0030,0.0003,-0.0081,0.0056,0.0089,0
4307754,1.0000,-0.0071,0.0030,0.0003,0.0028,-0.0240,-0.0132,0
4307921,1.0000,-0.0071,0.0030,0.0003,0.0075,-0.0044,-0.0055,0
4308088,1.0000,-0.0071,0.0030,0.0003,-0.0027,-0.0143,0.0052,0
4308254,1.0000,-0.0071,0.0030,0.0003,0.0018,0.0030,0.0268,0
4308421,1.0000,-0.0071,0.0030,0.0003,-0.0054,-0.0042,-0.0004,0
4308588,1.0000,-0.0072,0.0029,0.0003,0.0063,0.0015,-0.0048,0
4308754,1.0000,-0.0072,0.0029,0.0003,0.0018,-0.0008,0.0181,0
4308921,1.0000,-0.0072,0.0028,0.0002,0.0097,-0.0041,-0.0060,0
4309088,1.0000,-0.0072,0.0028,0.0002,-0.0047,-0.0089,0.0067,0
4309254,1.0000,-0.0072,0.0028,0.0002,0.0097,0.0034,0.0104,0
4309421,1.0000,-0.0072,0.0028,0.0002,0.0142,0.0002,-0.0099,0
4309588,1.0000,-0.0072,0.0028,0.0002,0.0014,0.0096,0.0147,0
4309754,1.0000,-0.0072,0.0028,0.0002,-0.0036,0.0141,0.0251,0
4309921,1.0000,-0.0072,0.0029,0.0002,0.0104,-0.0055,-0.0131,0
4310088,1.0000,-0.0072,0.0029,0.0002,0.0075,-0.0023,0.0141,0
4310254,1.0000,-0.0072,0.0029,0.0002,0.0089,-0.0168,0.0077,0
4310421,1.0000,-0.0072,0.0028,0.0002,0.0140,-0.0057,0.0119,0
4310588,1.0000,-0.0072,0.0028,0.0002,-0.0034,-0.0033,0.0113,0
4310754,1.0000,-0.0072,0.0028,0.0002,0.0002,0.0021,0.0018,0
4310921,1.0000,-0.0072,0.0028,0.0002,-0.0116,0.0020,0.0117,0
4311088,1.0000,-0.0072,0.0028,0.0002,-0.0071,0.0010,0.0024,0
4311254,1.0000,-0.0072,0.0028,0.0002,-0.0063,0.0028,0.0215,0
4311421,1.0000,-0.0072,0.0029,0.0003,-0.0134,-0.0116,0.0232,0
4311588,1.0000,-0.0071,0.0029,0.0002,-0.0082,-0.0014,0.0125,0
4311754,1.0000,-0.0071,0.0029,0.0002,0.0086,-0.0092,0.0259,0
4311921,1.0000,-0.0072,0.0029,0.0002,-0.0003,0.0049,0.0058,0
4312088,1.0000,-0.0072,0.0029,0.0002,0.0041,0.0057,0.0020,0
4312254,1.0000,-0.0072,0.0029,0.0002,-0.0056,-0.0005,0.0130,0
4312421,1.0000,-0.0072,0.0029,0.0002,-0.0135,0.0159,0.0056,0
4312588,1.0000,-0.0071,0.0029,0.0002,0.0002,-0.0007,0.0036,0
4312754,1.0000,-0.0071,0.0029,0.0002,0.0108,-0.0056,0.0134,0
4312921,1.0000,-0.0071,0.0029,0.0002,0.0043,-0.0030,-0.0028,0
4313088,1.0000,-0.0071,0.0029,0.0002,0.0145,-0.0030,0.0132,0
4313254,1.0000,-0.0072,0.0029,0.0002,-0.0045,-0.0202,0.0197,0
4313421,1.0000,-0.0072,0.0029,0.0002,0.0121,0.0013,0.0074,0
4313588,1.0000,-0.0072,0.0029,0.0002,0.0093,-0.0087,0.0157,0
4313754,1.0000,-0.0072,0.0029,0.0002,0.0074,0.0013,0.0106,0
4313921,1.0000,-0.0072,0.0029,0.0002,0.0006,0.0019,0.0036,0
4314088,1.0000,-0.0072,0.0029,0.0002,0.0058,-0.0004,0.0141,0
4314254,1.0000,-0.0072,0.0030,0.0003,0.0023,-0.0174,0.0276,0
4314421,1.0000,-0.0072,0.0030,0.0003,0.0017,0.0052,0.0202,0
4314588,1.0000,-0.0073,0.0030,0.0003,0.0048,0.0067,0.0147,0
4314754,1.0000,-0.0073,0.0030,0.0003,0.0095,0.0043,-0.0002,0
4314921,1.0000,-0.0073,0.0030,0.0003,0.0075,-0.0120,0.0119,0
4315088,1.0000,-0.0073,0.0030,0.0003,-0.0014,-0.0019,-0.0089,0
4315254,1.0000,-0.0073,0.0030,0.0003,-0.0113,-0.0040,0.0001,0
4315421,1.0000,-0.0073,0.0030,0.0003,0.0081,-0.0204,-0.0020,0
4315588,1.0000,-0.0073,0.0030,0.0003,-0.0003,-0.0112,0.0019,0
4315754,1.0000,-0.0073,0.0030,0.0003,0.0133,0.0070,0.0105,0
4315921,1.0000,-0.0073,0.0030,0.0003,0.0108,0.0010,-0.0096,0
4316088,1.0000,-0.0073,0.0030,0.0003,-0.0068,-0.0054,0.0370,0
4316254,1.0000,-0.0073,0.0030,0.0003,0.0018,-0.0115,0.0009,0
4316421,1.0000,-0.0073,0.0030,0.0003,0.0021,-0.0016,0.0181,0
4316588,1.0000,-0.0073,0.0030,0.0003,0.0187,-0.0145,-0.0036,0
4316754,1.0000,-0.0073,0.0030,0.0002,0.0099,-0.0242,0.0003,0
4316921,1.0000,-0.0073,0.0030,0.0002,0.0030,0.0016,0.0086,0
4317088,1.0000,-0.0073,0.0030,0.0002,0.0082,-0.0058,0.0057,0
4317254,1.0000,-0.0073,0.0031,0.0002,-0.0046,0.0077,0.0350,0
4317421,1.0000,-0.0073,0.0031,0.0002,-0.0031,-0.0093,0.0156,0
4317588,1.0000,-0.0073,0.0031,0.0002,0.0013,0.0014,0.0029,0
4317754,1.0000,-0.0073,0.0031,0.0002,0.0033,-0.0067,-0.0176,0
4317921,1.0000,-0.0073,0.0031,0.0002,-0.0026,0.0055,0.0080,0
4318088,1.0000,-0.0073,0.0031,0.0002,0.0066,-0.0024,0.0102,0
4318254,1.0000,-0.0073,0.0031,0.0002,-0.0044,-0.0126,-0.0258,0
4318421,1.0000,-0.0073,0.0031,0.0002,0.0224,-0.0120,-0.0086,0
4318588,1.0000,-0.0073,0.0031,0.0002,0.0097,0.0001,0.0194,0
4318754,1.0000,-0.0073,0.0031,0.0002,0.0044,0.0073,0.0259,0
4318921,1.0000,-0.0073,0.0031,0.0002,-0.0087,0.0042,0.0036,0
4319088,1.0000,-0.0073,0.0031,0.0002,0.0089,0.0022,-0.0101,0
4319254,1.0000,-0.0073,0.0031,0.0002,0.0216,-0.0104,-0.0007,0
4319421,1.0000,-0.0072,0.0031,0.0002,0.0037,-0.0072,-0.0090,0
4319588,1.0000,-0.0072,0.0031,0.0002,0.0029,-0.0102,-0.0055,0
4319754,1.0000,-0.0072,0.0030,0.0002,0.0115,-0.0138,0.0093,0
4319921,1.0000,-0.0072,0.0030,0.0002,0.0079,-0.0084,0.0042,0
4320088,1.0000,-0.0072,0.0030,0.0002,-0.0039,-0.0151,0.0134,0
4320254,1.0000,-0.0072,0.0030,0.0002,0.0089,0.0021,0.0129,0
4320421,1.0000,-0.0072,0.0030,0.0002,0.0066,-0.0057,0.0072,0
4320588,1.0000,-0.0072,0.0030,0.0002,0.0143,-0.0009,0.0155,0
4320754,1.0000,-0.0072,0.0030,0.0002,0.0045,-0.0038,0.0130,0
4320921,1.0000,-0.0072,0.0030,0.0002,0.0086,-0.0096,-0.0005,0
4321088,1.0000,-0.0072,0.0030,0.0002,-0.0021,-0.0092,-0.0002,0
4321254,1.0000,-0.0072,0.0030,0.0002,0.0043,-0.0095,0.0055,0
4321421,1.0000,-0.0071,0.0030,0.0002,-0.0001,-0.0096,0.0088,0
4321588,1.0000,-0.0071,0.0030,0.0002,0.0074,-0.0104,0.0105,0
4321754,1.0000,-0.0071,0.0030,0.0002,0.0128,0.0076,0.0226,0
4321921,1.0000,-0.0071,0.0030,0.0002,0.0166,-0.0086,0.0170,0
4322088,1.0000,-0.0071,0.0030,0.0002,0.0147,0.0043,0.0208,0
4322254,1.0000,-0.0071,0.0030,0.0002,0.0180,0.0078,0.0229,0
4322421,1.0000,-0.0072,0.0030,0.0001,0.0240,0.0064,-0.0027,0
4322588,1.0000,-0.0072,0.0030,0.0001,0.0133,-0.0065,0.0039,0
4322754,1.0000,-0.0072,0.0030,0.0001,-0.0026,-0.0147,0.0015,0
4322921,1.0000,-0.0072,0.0030,0.0001,-0.0119,-0.0111,0.0026,0
4323088,1.0000,-0.0072,0.0030,0.0001,-0.0028,-0.0003,-0.0148,0
4323254,1.0000,-0.0072,0.0030,0.0001,-0.0030,0.0002,0.0041,0
4323421,1.0000,-0.0072,0.0031,0.0001,0.0136,-0.0095,0.0197,0
4323588,1.0000,-0.0072,0.0031,0.0001,0.0164,-0.0037,0.0044,0
4323754,1.0000,-0.0072,0.0031,0.0001,0.0141,0.0052,0.0029,0
4323921,1.0000,-0.0072,0.0031,0.0001,0.0169,-0.0059,-0.0242,0
4324088,1.0000,-0.0072,0.0031,0.0001,0.0068,-0.0165,0.0315,0
4324254,1.0000,-0.0072,0.0030,0.0001,-0.0054,-0.0168,0.0002,0
4324421,1.0000,-0.0071,0.0030,0.0001,-0.0065,-0.0036,0.0175,0
4324588,1.0000,-0.0071,0.0030,0.0001,0.0057,-0.0248,-0.0226,0
4324755,1.0000,-0.0071,0.0030,0.0001,-0.0019,-0.0291,-0.0120,0
4324921,1.0000,-0.0071,0.0030,0.0001,0.0044,-0.0146,0.0272,0
4325088,1.0000,-0.0071,0.0030,0.0001,0.0131,-0.0049,0.0087,0
4325255,1.0000,-0.0071,0.0030,0.0001,0.0162,-0.0151,0.0027,0
4325421,1.0000,-0.0071,0.0030,0.0001,0.0189,-0.0078,-0.0102,0
4325588,1.0000,-0.0071,0.0030,0.0001,0.0049,-0.0142,0.0138,0
4325755,1.0000,-0.0071,0.0030,0.0001,0.0051,-0.0002,-0.0118,0
4325921,1.0000,-0.0071,0.0030,0.0001,-0.0127,-0.0191,0.0047,0
4326088,1.0000,-0.0070,0.0030,0.0001,-0.0066,-0.0032,-0.0018,0
4326255,1.0000,-0.0070,0.0030,0.0001,-0.0064,-0.0028,-0.0208,0
4326421,1.0000,-0.0070,0.0030,0.0001,0.0190,0.0201,0.0151,0
4326588,1.0000,-0.0070,0.0030,0.0001,0.0024,-0.0116,0.0231,0
4326755,1.0000,-0.0070,0.0030,0.0001,0.0169,0.0005,0.0140,0
4326921,1.0000,-0.0070,0.0030,0.0001,0.0071,-0.0111,0.0087,0
4327088,1.0000,-0.0070,0.0030,0.0001,0.0060,-0.0266,-0.0011,0
4327255,1.0000,-0.0070,0.0030,0.0001,0.0075,-0.0057,-0.0039,0
4327421,1.0000,-0.0070,0.0030,0.0001,0.0111,0.0007,-0.0149,0
4327588,1.0000,-0.0070,0.0030,0.0001,-0.0093,-0.0183,-0.0019,0
4327755,1.0000,-0.0069,0.0030,0.0001,0.0113,-0.0112,0.0230,0
4327921,1.0000,-0.0069,0.0030,0.0001,0.0008,-0.0230,0.0131,0
4328088,1.0000,-0.0069,0.0030,0.0001,0.0165,-0.0030,0.0154,0
4328255,1.0000,-0.0069,0.0030,0.0001,0.0216,-0.0060,0.0284,0
4328421,1.0000,-0.0069,0.0030,0.0001,0.0225,-0.0043,0.0212,0
4328588,1.0000,-0.0069,0.0030,0.0000,0.0011,-0.0058,0.0116,0
4328755,1.0000,-0.0069,0.0030,0.0000,0.0038,0.0006,-0.0029,0
4328921,1.0000,-0.0069,0.0030,0.0001,0.0064,-0.0205,0.0028,0
4329088,1.0000,-0.0069,0.0030,0.0001,0.0063,-0.0143,-0.0014,0
4329255,1.0000,-0.0069,0.0030,0.0001,0.0043,-0.0145,0.0319,0
4329421,1.0000,-0.0069,0.0030,0.0001,0.0102,-0.0092,-0.0053,0
4329588,1.0000,-0.0069,0.0030,0.0001,0.0156,-0.0047,-0.0081,0
4329755,1.0000,-0.0069,0.0030,0.0001,-0.0031,-0.0116,0.0013,0
4329921,1.0000,-0.0069,0.0030,0.0001,0.0072,-0.0196,0.0044,0
4330088,1.0000,-0.0069,0.0030,0.0001,-0.0071,0.0029,0.0033,0
4330255,1.0000,-0.0069,0.0030,0.0001,-0.0115,-0.0154,-0.0039,0
4330421,1.0000,-0.0069,0.0030,0.0001,0.0075,-0.0072,0.0041,0
4330588,1.0000,-0.0069,0.0030,0.0001,0.0064,-0.0106,-0.0064,0
4330755,1.0000,-0.0069,0.0030,0.0001,0.0041,-0.0135,-0.0109,0
4330921,1.0000,-0.0069,0.0030,0.0001,0.0194,-0.0138,0.0147,0
4331088,1.0000,-0.0069,0.0030,0.0002,0.0080,-0.0154,0.0004,0
4331255,1.0000,-0.0069,0.0030,0.0002,0.0054,-0.0097,-0.0042,0
4331421,1.0000,-0.0069,0.0030,0.0002,0.0116,-0.0163,0.0060,0
4331588,1.0000,-0.0069,0.0030,0.0002,0.0087,-0.0104,0.0010,0
4331755,1.0000,-0.0069,0.0030,0.0002,0.0031,-0.0222,-0.0030,0
4331921,1.0000,-0.0069,0.0030,0.0002,-0.0043,-0.0064,0.0254,0
4332088,1.0000,-0.0069,0.0030,0.0002,-0.0010,-0.0053,0.0171,0
4332255,1.0000,-0.0069,0.0030,0.0002,0.0019,-0.0159,0.0042,0
4332421,1.0000,-0.0069,0.0030,0.0002,0.0073,-0.0046,0.0004,0
4332588,1.0000,-0.0069,0.0030,0.0001,0.0039,-0.0080,0.0071,0
4332755,1.0000,-0.0069,0.0030,0.0002,0.0112,-0.0030,-0.0114,0
4332921,1.0000,-0.0069,0.0030,0.0002,0.0125,-0.0117,-0.0049,0
4333088,1.0000,-0.0069,0.0030,0.0002,0.0016,-0.0169,-0.0007,0
4333255,1.0000,-0.0069,0.0030,0.0002,-0.0000,-0.0141,0.0047,0
4333421,1.0000,-0.0069,0.0030,0.0001,0.0150,-0.0118,0.0108,0
4333588,1.0000,-0.0069,0.0030,0.0001,0.0012,-0.0141,0.0150,0
4333755,1.0000,-0.0069,0.0030,0.0001,-0.0061,-0.0030,0.0036,0
4333921,1.0000,-0.0069,0.0030,0.0001,0.0100,0.0046,-0.0004,0
4334088,1.0000,-0.0069,0.0030,0.0001,0.0077,-0.0060,0.0182,0
4334255,1.0000,-0.0069,0.0030,0.0001,-0.0122,-0.0154,0.0155,0
4334421,0.9745,-0.0060,0.0044,-0.2241,0.0114,-0.0252,0.0135,0
4334588,0.9745,-0.0060,0.0044,-0.2241,-0.0060,-0.0129,0.0058,0
4334755,0.9745,-0.0060,0.0044,-0.2241,-0.0013,-0.0239,0.0103,0
4334921,0.9745,-0.0060,0.0044,-0.2241,-0.0075,-0.0085,0.0083,0
4335088,0.9745,-0.0060,0.0044,-0.2241,-0.0134,-0.0035,0.0153,0
4335255,0.9745,-0.0060,0.0044,-0.2241,-0.0084,-0.0054,0.0218,0
4335421,0.9745,-0.0060,0.0044,-0.2241,0.0064,-0.0046,0.0093,0
4335588,0.9745,-0.0060,0.0044,-0.2241,0.0013,-0.0125,0.0164,0
4335755,0.9745,-0.0060,0.0044,-0.2241,-0.0059,-0.0046,0.0044,0
4335921,0.9745,-0.0060,0.0044,-0.2241,0.0064,-0.0168,-0.0057,0
4336088,0.9745,-0.0060,0.0044,-0.2241,0.0084,-0.0067,0.0138,0
4336255,0.9745,-0.0060,0.0044,-0.2241,0.0054,-0.0127,0.0156,0
4336421,0.9745,-0.0060,0.0044,-0.2241,0.0006,-0.0090,-0.0021,0
4336588,0.9745,-0.0060,0.0044,-0.2241,-0.0043,0.0062,0.0015,0
4336755,0.9745,-0.0060,0.0044,-0.2241,-0.0137,-0.0119,0.0075,0
4336921,0.9745,-0.0060,0.0044,-0.2241,-0.0088,-0.0069,0.0073,0
4337088
4337255
4337421
